t,ndyag,rogowsky,oscillator
5.53E-07,-0.015810277,-4.063241,0.011699605
5.53E-07,0.023715414,-4.3003955,0.011996048
5.54E-07,0.0039525693,-4.221344,0.011897233
5.54E-07,0.063241109,-4.1422925,0.011798419
5.55E-07,0.043478262,-4.221344,0.011798419
5.55E-07,0.023715414,-4.221344,0.012193676
5.55E-07,0.023715414,-4.1422925,0.011798419
5.56E-07,0.023715414,-4.063241,0.011798419
5.56E-07,0.043478262,-4.063241,0.01229249
5.57E-07,0.063241109,-3.9051383,0.011897233
5.57E-07,0.023715414,-4.3003955,0.012193676
5.57E-07,0.043478262,-4.063241,0.012193676
5.58E-07,0.023715414,-4.063241,0.011996048
5.58E-07,0.063241109,-4.1422925,0.011996048
5.59E-07,0.043478262,-4.221344,0.012193676
5.59E-07,0.023715414,-4.3003955,0.011501976
5.59E-07,0.043478262,-3.9841897,0.012490119
5.60E-07,0.023715414,-4.063241,0.011699605
5.60E-07,0.063241109,-3.9841897,0.012391305
5.61E-07,0.023715414,-3.9841897,0.011403162
5.61E-07,0.0039525693,-4.063241,0.011501976
5.61E-07,0.043478262,-4.1422925,0.011996048
5.62E-07,0.043478262,-4.1422925,0.011699605
5.62E-07,0.043478262,-3.9841897,0.011996048
5.63E-07,0.043478262,-3.9051383,0.011897233
5.63E-07,0.043478262,-4.1422925,0.011897233
5.63E-07,0.023715414,-3.826087,0.011798419
5.64E-07,0.043478262,-4.063241,0.011798419
5.64E-07,0.023715414,-4.1422925,0.011798419
5.65E-07,0.043478262,-4.063241,0.011600791
5.65E-07,0.043478262,-3.9051383,0.011897233
5.65E-07,0.023715414,-3.9051383,0.01229249
5.66E-07,0.043478262,-3.9051383,0.011798419
5.66E-07,0.083003953,-3.9841897,0.011798419
5.67E-07,0.063241109,-3.9051383,0.011798419
5.67E-07,0.043478262,-4.063241,0.011403162
5.67E-07,0.023715414,-3.9841897,0.012094862
5.68E-07,0.0039525693,-3.9841897,0.01229249
5.68E-07,0.083003953,-3.9051383,0.011699605
5.69E-07,0.043478262,-3.9841897,0.011501976
5.69E-07,0.023715414,-3.9841897,0.011699605
5.69E-07,0.063241109,-3.9051383,0.011798419
5.70E-07,0.043478262,-3.7470355,0.011699605
5.70E-07,0.023715414,-3.9051383,0.011996048
5.71E-07,0.023715414,-3.9841897,0.011699605
5.71E-07,0.063241109,-3.826087,0.011699605
5.71E-07,0.0039525693,-3.9841897,0.011600791
5.72E-07,0.023715414,-3.9841897,0.011798419
5.72E-07,0.043478262,-3.9051383,0.011699605
5.73E-07,0.063241109,-3.9841897,0.011600791
5.73E-07,0.043478262,-4.063241,0.011403162
5.73E-07,0.043478262,-3.9051383,0.011403162
5.74E-07,0.043478262,-3.9841897,0.011600791
5.74E-07,0.023715414,-3.9051383,0.011699605
5.75E-07,0.023715414,-3.9051383,0.011304348
5.75E-07,0.023715414,-3.826087,0.011600791
5.75E-07,0.063241109,-4.063241,0.011996048
5.76E-07,0.043478262,-3.9841897,0.011699605
5.76E-07,0.043478262,-3.9051383,0.011600791
5.77E-07,0.043478262,-3.9051383,0.011699605
5.77E-07,0.023715414,-3.6679842,0.011600791
5.77E-07,0.023715414,-3.826087,0.011304348
5.78E-07,0.043478262,-3.7470355,0.011501976
5.78E-07,0.063241109,-3.826087,0.011600791
5.79E-07,0.023715414,-3.826087,0.011403162
5.79E-07,0.063241109,-3.9051383,0.011600791
5.79E-07,0.043478262,-3.826087,0.011403162
5.80E-07,0.083003953,-3.7470355,0.011699605
5.80E-07,0.043478262,-3.6679842,0.011600791
5.81E-07,0.043478262,-3.826087,0.011600791
5.81E-07,0.043478262,-3.7470355,0.011699605
5.81E-07,0.083003953,-3.5889328,0.011897233
5.82E-07,0.063241109,-3.7470355,0.011600791
5.82E-07,0.043478262,-3.7470355,0.011403162
5.83E-07,0.043478262,-3.5889328,0.011600791
5.83E-07,0.043478262,-3.7470355,0.011600791
5.83E-07,0.043478262,-3.826087,0.011205534
5.84E-07,0.043478262,-3.826087,0.011304348
5.84E-07,0.083003953,-3.826087,0.011600791
5.85E-07,0.023715414,-3.826087,0.011600791
5.85E-07,0.063241109,-3.7470355,0.011403162
5.85E-07,0.043478262,-3.6679842,0.011798419
5.86E-07,0.043478262,-3.6679842,0.011501976
5.86E-07,0.023715414,-3.5889328,0.011403162
5.87E-07,0.043478262,-3.5889328,0.011304348
5.87E-07,0.043478262,-3.6679842,0.011600791
5.87E-07,-0.015810277,-3.6679842,0.011501976
5.88E-07,0.043478262,-3.826087,0.011205534
5.88E-07,0.023715414,-3.5889328,0.011304348
5.89E-07,0.023715414,-3.6679842,0.011403162
5.89E-07,0.063241109,-3.5889328,0.011205534
